id,adr,lat,long
63598,PAOUTE (ROUTE ET TRAVERS,695689.0,4364116.0
63599,"280, Route de PLASCASSIE",696594.0,4364259.0
63600,"10, SAINTE MARGUERITE (C",694924.0,4364305.0
63601,"65, DRAGUIGNAN (ROUTE DE",600000.0,4364266.0
63602,"16, DUVAL (AVENUE MATHIA",692111.0,4365346.0
63603,"102, CANNES (ROUTE DE)",,
63604,"39-47, DUVAL (AVENUE MAT",692208.0,4365107.0
63605,"259, PEGOMAS (ROUTE DE)",692000.0,4361000.0
63606,"222, DRAGUIGNAN (ROUTE D",,
63607,"987, ASPRES (CHEMIN D')",,
63608,"12, CANNES (ROUTE DE)  -",,
63609,"x, CAPUCINS (CHEMIN ET I",,
63610,"103, CANNES (ROUTE DE)",,
63611,"57, SEMARD (AVENUE PIERR",,
63612,"400, VALBONNE (ROUTE)",698697.0,4364113.0
63613,Rd point des Quatre Chem,692216.0,4365044.0
63614,"216, DRAGUIGNAN (ROUTE D",,
63615,"233, SAINT MATHIEU (ROUT",695560.0,4365978.0
63616,"56, POMPIDOU (AVENUE GEO",693000.0,4364000.0
63617,"70, MARIGARDE (ROUTE DE",693628.0,4365367.0
63618,"98, POMPIDOU (AVENUE GEO",,
63619,"2, SAINT EXUPERY (AVENUE",,
63620,"49B, DE LATTRE DE TASSIG",692721.0,4364805.0
63621,"126, DRAGUIGNAN (ROUTE D",,
63622,"101, MISTRAL (AVENUE ET",,
63623,"01, PROVENCE (AVENUE DE)",692252.0,4365074.0
63624,"01, DRAGUIGNAN (ROUTE DE",,
63625,"3, THIERS (AVENUE)",,
63626,"08, SAINTE ANNE (CHEMIN,",,
63627,"136, PASTEUR (BOULEVARD)",,
63628,"9, CARNOT (BOULEVARD ET",,
63629,"38, SAINT EXUPERY (AVENU",693424.0,4366219.0
63630,"136, PASTEUR (BOULEVARD)",690177.0,4366641.0
63631,"89, SAINT EXUPERY (AVENU",693883.0,4366544.0
63632,"x, PROVENCE (AVENUE DE)",692257.0,4365074.0
63633,CARNOT (BOULEVARD ET TRA,692269.0,4365642.0
63634,"01, CARNOT (BOULEVARD ET",692264.0,4365642.0
63635,"96, CANNES (ROUTE DE)",694926.0,4363958.0
63636,"62, SEMARD (AVENUE PIERR",692778.0,4365650.0
63637,"69, SAINT EXUPERY (AVENU",693713.0,4366321.0
63638,MISTRAL (AVENUE ET PLACE,691917.0,4364906.0
63639,"6 BAT A, BAUDOIN (AVENUE",692095.0,4365916.0
63640,"40, DRAGUIGNAN (ROUTE DE",690850.0,4364294.0
63641,"51, CHENES (CHEMIN DES)",691719.0,4364079.0
63642,"25, ROUQUIER (BOULEVARD",694178.0,4364378.0
63643,"123, CANNES (ROUTE DE)",695097.0,4363735.0
63644,"96, POMPIDOU (AVENUE GEO",693963.0,4364579.0
63645,"19, SEMARD (AVENUE PIERR",692673.0,4365628.0
63646,"76, DE LATTRE DE TASSIGN",692926.0,4364832.0
63647,"30, PASTEUR (BOULEVARD)",691259.0,4365814.0
63648,"35, MARIGARDE (ROUTE DE",693049.0,4365415.0
63649,"265, BASSES RIBES (CHEMI",691059.0,4364605.0
63650,"37, PLAN (ROUTE DU) -D30",694768.0,4365208.0
63651,NAPOLEON (ROUTE),691112.0,4367088.0
63652,"33, PEGOMAS (ROUTE DE)",693796.0,4364263.0
63653,"33, MISTRAL (AVENUE ET P",691869.0,4364852.0
63654,RENOIR (AVENUE AUGUSTE),696621.0,4368158.0
63655,ROUQUIER (BOULEVARD EMMA,694055.0,4364471.0
63656,"60, VICTOR HUGO  (BD)",692029.0,4365150.0
63657,"26, GRAND CHENE (CHEMIN",692685.0,4363711.0
63658,"108, CANNES (ROUTE DE)",694000.0,4363000.0
63659,"287, CANNES (ROUTE DE)",696000.0,4362000.0
63660,"61, VICTORIA (AVENUE ET",693422.0,4366458.0
63661,"36, CHEVREFEUILLES (CHEM",692287.0,4363825.0
63662,"62, MARIGARDE (ROUTE DE",693000.0,4365000.0
63663,ORME (CHEMIN DE L'),694000.0,4365000.0
63664,"73, POISSONNIERS (CHEMIN",694138.0,4364976.0
63665,"205, BASSES MOULIERES (C",692762.0,4362821.0
63666,"7, JEU DE BALLON (BOULEV",692230.0,4365945.0
63667,"6, DUVAL (AVENUE MATHIAS",692111.0,4365388.0
63668,"76, DRAGUIGNAN (ROUTE DE",690594.0,4364296.0
63669,"50, CANNES (ROUTE DE)  -",694716.0,4364181.0
63670,"36, SAINT EXUPERY (AVENU",693000.0,4366000.0
63671,"103, PAOUTE (ROUTE ET TR",695750.0,4363444.0
63672,"0, AUTRANT (BOULEVARD DU",,
63673,"145, PLAN (ROUTE DU) -D3",695494.0,4364395.0
63674,"X, CARNOT (BOULEVARD ET",692100.0,4365441.0
63675,"61, DRAGUIGNAN (ROUTE DE",690784.0,4364265.0
63676,"38, POMPIDOU (AVENUE GEO",693615.0,4364805.0
63677,PAROIRS (CHEMIN DES),693359.0,4365782.0
63678,"96, POMPIDOU (AVENUE GEO",693970.0,4364539.0
63679,"31, BAUDOIN (AVENUE YVES",691800.0,4365700.0
63680,"85, CANNES (ROUTE DE)  -",694636.0,4364344.0
63681,"59, CANNES (ROUTE DE)  -",694699.0,4364412.0
63682,"57, SEMARD (AVENUE PIERR",693040.0,4365621.0
63683,"x, PEGOMAS (ROUTE DE)",693793.0,4364278.0
63684,"111, AURIBEAU (ROUTE D')",691000.0,4363000.0
63685,"92, LIBERATION (AVENUE D",691359.0,4364386.0
63686,Rd point des Quatre Chem,694000.0,4364400.0
63687,"77, GRAND CHENE (CHEMIN",693282.0,4363735.0
63688,"88, CANNES (ROUTE DE)  -",694767.0,4364089.0
63689,"x, CHENES (CHEMIN DES)",691277.0,4364083.0
63690,"9, VICTOR HUGO  (BD)",691900.0,4365600.0
63691,"7, ESTRAMOUSSE (CHEMIN E",690197.0,4365919.0
63692,"35, MARIGARDE (ROUTE DE",693084.0,4365400.0
63693,"129, PAOUTE (ROUTE ET TR",695778.0,4363166.0
63694,"10, LECLERC (BOULEVARD D",692194.0,4365062.0
63695,"20, CHENES (CHEMIN DES)",691290.0,4364080.0
63696,"7, CAUVIN (AVENUE LOUIS)",695843.0,4364245.0
63697,"95, DRAGUIGNAN (ROUTE DE",690345.0,4364317.0
63698,"1, RASTIGNY (SQUARE)",692114.0,4365440.0
63699,"20, RAYBAUD (AVENUE FELI",691153.0,4363987.0
63700,"1, THIERS (AVENUE)",692277.0,4366129.0
63701,"12, LECLERC (BOULEVARD D",691985.0,4365020.0
63702,"32, VICTOR HUGO  (BD)",691865.0,4365438.0
63703,"89, LIBERATION (AVENUE D",691391.0,4364416.0
63704,"1, RASTIGNY (SQUARE)",692117.0,4365436.0
63705,"1, NAPOLEON (ROUTE)",694700.0,4367689.0
63706,"160, AURIBEAU (ROUTE D')",691382.0,4362741.0
63707,"35, CASTORS (CHEMIN DES)",693000.0,4363970.0
63708,"160, SEMARD (AVENUE PIER",692550.0,4365285.0
63709,SIDI BRAHIM (AVENUE),693341.0,4364938.0
63710,Sortie pntrante Grasse,694000.0,4363000.0
63711,"160, CANNES (ROUTE DE)",695000.0,4363000.0
63712,"4, CARRIERES (RUE ET CHE",692000.0,4366000.0
63713,"39, BOBET (AVENUE LOUISO",694017.0,4362633.0
63714,"259, PEGOMAS (ROUTE DE)",693131.0,4363138.0
63715,"48, TASSIGNY (AVENUE DEL",692711.0,4364808.0
63716,"39, PEGOMAS (ROUTE DE)",693802.0,4364220.0
63717,SIDI BRAHIM (AVENUE),694020.0,4364597.0
63718,"82, PROVENCE (AVENUE DE)",692891.0,4365870.0
63719,"36, PASTEUR (BOULEVARD)",691000.0,4365000.0
63720,"23, PLASCASSIER (route d",694646.0,4365362.0
63721,PEGOMAS (ROUTE DE),692564.0,4362293.0
63722,"35, MOUANS (ROUTE DE)",697438.0,4363637.0
63723,SAINT EXUPERY (AVENUE AN,693405.0,4366213.0
63724,"49, CHENES (CHEMIN DES)",691728.0,4364079.0
63725,"14bis, CLEMENCEAU (BOULE",691610.0,4365746.0
63726,"103, LIBERATION (AVENUE",691125.0,4364267.0
63727,"34, SAINT EXUPERY (AVENU",693000.0,4366000.0
63728,"123, CANNES (ROUTE DE)",695099.0,4363737.0
63729,"244, CANNES (ROUTE DE)",695870.0,4363034.0
63730,"x, Pntrante",693527.0,4364194.0
63731,"132, LIBERATION (AVENUE",691048.0,4364092.0
63732,"114, RENOIR (AVENUE AUGU",696054.0,4368190.0
63733,"188, DRAGUIGNAN (ROUTE D",690110.0,4364470.0
63734,"x, CRESP (COURS HONORE)",692099.0,4365434.0
63735,"26, PALAIS DE JUSTICE (R",691944.0,4365689.0
63736,"x, LECLERC (BOULEVARD DU",692166.0,4365065.0
63737,"17, CARNOT (BOULEVARD ET",692180.0,4365535.0
63738,"x, AUTRANT (BOULEVARD DU",693418.0,4366222.0
63739,"9, CANTEPERDRIX (CHEMIN",690941.0,4364003.0
63740,"94, DE LATTRE DE TASSIGN",693178.0,4364909.0
63741,"106, PAOUTE (ROUTE ET TR",695794.0,4363362.0
63742,"8, FRAGONARD (BOULEVARD",692330.0,4365700.0
63743,"X, ROUMEGONS (CHEMIN, RU",696773.0,4368032.0
63744,"X, Pntrante",693568.0,4364118.0
63745,"x, FRAGONARD (BOULEVARD",692211.0,4365684.0
63746,"102, CANNES (ROUTE DE)",694943.0,4463944.0
63747,"39, SIDI BRAHIM (AVENUE)",692945.0,4365019.0
63748,"1, CHENES (CHEMIN DES)",691159.0,4364081.0
63749,"136, PASTEUR (BOULEVARD)",690232.0,4366606.0
63750,"22, CHENES (CHEMIN DES)",691365.0,4364075.0
63751,"x, LECLERC (BOULEVARD DU",692185.0,4365071.0
63752,"6, GAMBETTA (BOULEVARD E",692000.0,4365000.0
63753,"127, PLAN (ROUTE DU) -D3",695384.0,4364514.0
63754,"x, Pntrante",693200.0,4364220.0
63755,"38, SAINT EXUPERY (AVENU",693415.0,4366215.0
63756,"15, JEU DE BALLON (BOULE",692200.0,4366000.0
63757,"x, PEGOMAS (ROUTE DE)",693376.0,4363882.0
63758,"13, ZILLER (AVENUE PIERR",694270.0,4367200.0
63759,"10, CAREMIL (AVENUE ETIE",692527.0,4366193.0
63760,"x, SEMARD (AVENUE PIERRE",693013.0,4365622.0
63761,"89, DRAGUIGNAN (ROUTE DE",690445.0,4364318.0
63762,"82, SIDI BRAHIM (AVENUE)",693000.0,4364800.0
63763,"1, VICTOIRE DU HUIT MAI",694400.0,4365000.0
63764,"39, BAUDOIN (AVENUE YVES",691652.0,4365663.0
63765,route de Plascassier,696100.0,4365100.0
63766,"31, MISTRAL (AVENUE ET P",691905.0,4364866.0
63767,"30, SERVAN (AVENUE DU)",697587.0,4364315.0
63768,"92, SEMARD - LA GARE (AV",693016.0,4365618.0
63769,"11, CHARABOT (BOULEVARD",692105.0,4366231.0
63770,"9, VICTORIA (Square)",750728.0,4377900.0
63771,"1, MADONE (AVENUE DE LA)",,
63772,"1, REPUBLIQUE (RUE DE LA",749981.0,4377488.0
63773,"152, CAREI (VAL DU)",749053.0,4379480.0
63774,"218, CAREI (VAL DU)",,
63775,"76, FRANCE (AVENUE PORTE",751797.0,4378444.0
63776,"81, AZUR (AVENUE DE LA C",,
63777,"848, SOLEIL (PROMENADE D",749546.0,4377087.0
63778,"2, FAURE (AVENUE FELIX)",749956.0,4377336.0
63779,OLIVERAIE (AVENUE DE L'),748995.0,4377653.0
63780,"47, SOSPEL (AVENUE DE, N",749364.0,4377933.0
63781,"SOLEIL (PROMENADE DU, Nø",748994.0,4376735.0
63782,BONAPARTE (QUAI),,
63783,PROFONDEVILLE (AVENUE),748156.0,4376224.0
63784,"63, CHURCHILL (AVENUE WI",748708.0,4375250.0
63785,"485, TURBIE (ROUTE DE LA",745109.0,4376838.0
63786,PAIX (AVENUE DE LA),747752.0,4375900.0
63787,"7, CARNOT (AVENUE)",749512.0,4377123.0
63788,"91, AZUR (AVENUE DE LA C",746260.0,4376210.0
63789,GIOAN (ESPLANADE JEAN),748690.0,4376439.0
63790,"1, GRACE (AVENUE PRINCES",744017.0,4375062.0
63791,"1, TURBIE (ROUTE DE LA)",745110.0,4376850.0
63792,"59, SCHUMANN (PROMENADE",748545.0,4376307.0
63793,"2, CENTRE (BRETELLE DU)",741976.0,4374098.0
63794,MUNET (RUE DES SOEURS),749175.0,4377366.0
63795,"104, AZUR (AVENUE DE LA",745413.0,4376143.0
63796,"86, AZUR (AVENUE DE LA C",746200.0,4377570.0
63797,"7, CARNOT (AVENUE)",749538.0,4377133.0
63798,"2, MONLEON (AVENUE SYLVI",748330.0,4375480.0
63799,MONLEON (AVENUE SYLVIO D,748464.0,4375316.0
63800,"2, PRINCE RAINIER III (A",743480.0,4375430.0
63801,CHEMINS (CARREFOUR DES 4,745254.0,4376033.0
63802,"11, ASTRID (PROMENADE RE",752665.0,4378515.0
63803,MONLEON (QUAI),750851.0,4377552.0
63804,"20, MONLEON (AV. FRANCOI",748000.0,4376000.0
63805,JEAN MOULIN (ROND POINT),748000.0,4376000.0
63806,"4, GREVILLE (RUE HENRI)",749000.0,4377000.0
63807,"1780, SOLEIL (PROMENADE",750800.0,4377000.0
63808,"16, PARTOUNEAUX (RUE)",749000.0,4377000.0
63809,PRINCE RAINIER III (AVEN,742160.0,4375263.0
63810,MAUROIS (RUE ANDRE),745000.0,4376000.0
63811,"17, REPUBLIQUE (RUE DE L",750285.0,4377566.0
63812,DELATTRE DE TASSIGNY (AL,749276.0,4378917.0
63813,"5, VICTORIA (Square)",750703.0,4377900.0
63814,"256, CORNICHE (GRANDE)",741948.0,4375236.0
63815,"860, SOLEIL (PROMENADE D",749667.0,4377153.0
63816,"0,00, PONT DE L'UNION (R",748714.0,4376600.0
63817,"710, CIAPPES (ROUTES DES",750055.0,4377942.0
63818,PRINCE RAINIER III (AVEN,742644.0,4375220.0
63819,"40, FOCH (AVENUE MARECHA",742404.0,4374318.0
63820,"11, PARTOUNEAUX (RUE)",749662.0,4377482.0
63821,SOSPEL (ROUTE DE ),748569.0,4380587.0
63822,"75, PAIX (AVENUE DE LA)",747910.0,4375672.0
63823,JAURES (AVENUE JEAN),744926.0,4375727.0
63824,"43, VARAVILLA (AVENUE)",744549.0,4375434.0
63825,"77, AZUR (AVENUE DE LA C",745410.0,4376159.0
63826,BONAPARTE (QUAI),750733.0,4377844.0
63827,"3365, PRINCE RAINIER III",741255.0,4373665.0
63828,"27, FRANCE (AVENUE PORTE",751154.0,4378239.0
63829,SOSPEL (ROUTE DE ),748885.0,4382076.0
63830,"127, VERDUN (AVENUE DE,",747078.0,4376041.0
63831,"55, CORNICHE (MOYENNE, N",742549.0,4374565.0
63832,AGERBOL (AVENUE D'),743427.0,4375640.0
63833,"CORNICHE (MOYENNE, Nø 1",742537.0,4374561.0
63834,"28, OLIVERAIE (AVENUE DE",748851.0,4377746.0
63835,"60, GORBIO (ROUTE DE)",,
63836,"2, GROSSO (JUSQU'AU Nø 5",,
63837,"1, VERDI (R.)",,
63838,"131, SAINT-LAMBERT (AV.)",,
63839,"1, BARLA (TRAV.)",,
63840,"1, RIPERT (EMILE)",,
63841,"0, VEROLA (AV. AUGUSTE)",,
63842,"112, SAINT-LAMBERT (AV.)",,
63843,POMPIDOU (BD GEORGES),,
63844,"0, GRENOBLE (ROUTE DE)",,
63845,BRAILLE (55 BD LOUIS),729210.0,4372276.0
63846,"0, SAINT-AUGUSTIN (AV. D",,
63847,"53, RAYNAUD (BD AUGUSTE)",,
63848,PARMENTIER (R. ET IMP.),,
63849,"362, OBSERVATOIRE (R. PR",,
63850,"98, SLAMA (RUE MAURICE)",,
63851,"153, TURIN (RTE DE)",,
63852,"0, GRINDA (AV. EDOUARD)",,
63853,"6, BLANCON (RUE PIERRE)",728781.0,4370513.0
63854,"346, ANGLAIS (A PARTIR D",,
63855,", LEPANTE (R. DE)",,
63856,"0, GUISOL (R. FRANCOIS)",728424.0,4370061.0
63857,"67, GORBELLA (BD DE)",,
63858,"77, VALROSE (AV. )",,
63859,"105, ANGLAIS (DU Nø 45 A",,
63860,"390, MADELEINE (BD DE LA",,
63861,ALBERT 1ER (AVENUE),,
63862,"492, GRENOBLE (ROUTE DE)",718738.0,4371265.0
63863,"0, NAPOLEON III (BD)",,
63864,"140, CESSOLE (BD DE) (A",725091.0,4372191.0
63865,"53, CESSOLE (BD DE) (JUS",,
63866,"2, RAY (AV. DU)",,
63867,"43, CHATEAUNEUF (RUE)",,
63868,CESSOLE (BD DE) (JUSQU'A,,
63869,"0, DESAMBROIS (AV.)",,
63870,"48, VERANY (BD J.B.)",,
63871,"105, ETATS UNIS (QUAI DE",,
63872,"0, BAREL (BD VIRGILE)",729217.0,4371734.0
63873,"0, VAUBAN (R. MARECHAL)",,
63874,"22, POMPIDOU (BD GEORGES",,
63875,"195, MADELEINE (BD DE LA",723173.0,4370730.0
63876,LAMARTINE (R.),,
63877,"20, GRENOBLE (ROUTE DE)",721243.0,4367048.0
63878,"347, BELLET (RTE DE)",722395.0,4370799.0
63879,PEGURIER (R. AUGUSTE),722472.0,4367428.0
63880,ARDOUIN (RUE DOCTEUR),,
63881,"2, TZAREWITCH (BD DU)",725430.0,4370269.0
63882,"195, MADELEINE (BD DE LA",,
63883,"21, MEDECIN (AV. JEAN)",726771.0,4370092.0
63884,"1, THIERS (AV.)",,
63885,TURIN (RTE DE),,
63886,"45, ARIANE (BD DE L')",,
63887,MIRON (R.),726732.0,4370600.0
63888,"11, ANGLAIS (DU Nø 1 AU",,
63889,"25, MAETERLINCK (BD M.)",,
63890,"86, CORNE D OR (BOULEVAR",,
63891,"0, MICHEL ANGE (AV.) (A",726093.0,4371226.0
63892,"1, MADELEINE (BD DE LA)",724338.0,4369382.0
63893,ARMEE DES ALPES (BD DE L,729099.0,4370520.0
63894,"1, ANGLAIS (DU Nø 1 AU N",722870.0,4367679.0
63895,"37 bis, CIMIEZ (BD) A PA",,
63896,"0, ROSSINI (R.)",,
63897,"131, ANGLAIS (DU Nø 114",724340.0,4368990.0
63898,FREMONT (AV.),722804.0,4367882.0
63899,"11, WALESA (BD LECH)",,
63900,"0, MAETERLINCK (BD M.)",,
63901,"0, COMBOUL (AV. RAYMOND)",726701.0,4370912.0
63902,GRIMALDI (PL.),,
63903,"74, GRENOBLE (ROUTE DE)",,
63904,"53, ROQUEBILLIERE (R. DE",,
63905,"3, CARABACEL (BD)",,
63906,"0, ILE-DE-BEAUTE (PL. DE",,
63907,MERCANTOUR (BD),,
63908,COTY (PONT RENE),,
63909,"1, CANAVESE (RUE JEAN)",,
63910,GARIBALDI (PL.),,
63911,"0, CALIFORNIE (AV.) (DU",724293.0,4369049.0
63912,"0, SOLA (BD PIERRE)",728613.0,4370727.0
63913,"0, VOIE RAPIDE",,
63914,"2, BARLA (RUE)",,
63915,"37, ANGLAIS (DU Nø 1 AU",,
63916,"0, CARABACEL (BD)",727608.0,4370350.0
63917,"75, CORNICHE FLEURIE (AV",720653.0,4368550.0
63918,"8, MIRABEAU (AV.)",,
63919,", BAQUIS (AV.)",726232.0,4369958.0
63920,"40, ALBERT 1ER (AVENUE)",,
63921,"169, CASSIN (BD RENE)",720979.0,4366798.0
63922,"16, VILLERMONT (AV.)",726411.0,4370947.0
63923,VAUBAN (R. MARECHAL),,
63924,"61 bis, CORNICHE FLEURIE",,
63925,"263, ANGLAIS (DU N? 114",723183.0,4368150.0
63926,REPUBLIQUE (AV. DE LA),728296.0,4370593.0
63927,DELFINO (BD GENERAL),,
63928,REINE-VICTORIA (AV.),,
63929,"231, PESSICART (JUSQU'AU",724726.0,4371636.0
63930,ANGLAIS (DU N? 114 AU N?,,
63931,"7, BELLET (AV. DE)",724450.0,4369166.0
63932,"101, GAMBETTA (A PARTIR",,
63933,SAINT-LAMBERT (AV.) (JUS,726248.0,4371459.0
63934,"0, MASSENA (PLACE)",727052.0,4369675.0
63935,"17, LEOPOLD II (AV.)",727408.0,4371339.0
63936,"31, TZAREWITCH (BD DU)",725171.0,4370276.0
63937,Pont Napoléon III,722115.0,4367412.0
63938,"01, CARRAS (AV. DE)",723004.0,4368045.0
63939,232 bld du Mercantour,719937.0,4368076.0
63940,"285, ANGLAIS (DU N? 265",723118.0,4368033.0
63941,"457, promenade ANGLAIS",721593.0,4366693.0
63942,"0, ANGLAIS (DU N° 45 AU",724111.0,4368862.0
63943,"359, ANGLAIS (A PARTIR D",722443.0,4367120.0
63944,"0, VERDI (R.)",725782.0,4369962.0
63945,"55, CESSOLE (BD DE) (JUS",725345.0,4371625.0
63946,av. sapeurs pompiers,729050.0,4373298.0
63947,"0, CASSIN (BD RENE)",722493.0,4367279.0
63948,"41, MAHONIAS (R. DES)",720782.0,4367356.0
63949,"2, HOTEL DES POSTES (R.)",727543.0,4370254.0
63950,"33, GAMBETTA (JUSQU'AU N",725605.0,4369722.0
63951,"13, CASSINI (RUE)",728313.0,4369934.0
63952,"0, GAMBETTA (JUSQU'AU N°",725621.0,4369737.0
63953,"25, MICHEL ANGE (AV.) (A",725689.0,4368718.0
63954,"9, LYAUTEY (AV. DU MAL)",728262.0,4371018.0
63955,VOIE RAPIDE,726294.0,4370567.0
63956,"0, ANGLAIS PLAGE(  PARTI",722875.0,4367677.0
63957,ANGLAIS (DU N? 265 AU N?,723013.0,4367934.0
63958,"8, SAPPIA (AV. HENRI)",725358.0,4373183.0
63959,BAREL (BD VIRGILE),729197.0,4371824.0
63960,"68, BRAILLE (BD LOUIS)",729265.0,4372267.0
63961,PENETRANTE DU PAILLON,728939.0,4373244.0
63962,"0, CORNIGLION MOLINIER (",722418.0,4367100.0
63963,"0, MONZIE (R. ANATOLE DE",729918.0,4373695.0
63964,"25, BARBERIS (RUE)",728456.0,4370480.0
63965,"68, RAYNAUD (BD AUGUSTE)",725741.0,4371645.0
63966,"0, DIABLES BLEUS (AV. DE",728936.0,4370828.0
63967,"0, VOIE RAPIDE",726292.0,4370570.0
63968,"0, BERLIOZ (RUE)",725940.0,4370082.0
63969,"77, GAMBETTA (JUSQU'AU N",725612.0,4370297.0
63970,"0, SAINT-PHILIPPE (PL.)",724697.0,4370275.0
63971,"105, ANGLAIS (DU Nø 45 A",724676.0,4369111.0
63972,"32, LEPANTE (R. DE)",726866.0,4370620.0
63973,"181, ANGLAIS (DU Nø 114",723909.0,4368750.0
63974,VOIE RAPIDE,723237.0,4368312.0
63975,"1, BUFFA (RUE DE LA)",726465.0,4369761.0
63976,"0, VILLENEUVE (R. DE)",726215.0,4370607.0
63977,"21, GARNIER (BD JOSEPH)",725906.0,4371008.0
63978,"0, BESSY (RUE JULES)",721720.0,4367017.0
63979,"48, REPUBLIQUE (AV. DE L",728108.0,4370241.0
63980,"0, ASSALIT (RUE)",726855.0,4370644.0
63981,"2, SAINT-SYLVESTRE (AV.",725202.0,4372531.0
63982,"48, CIMIEZ (BD) A PARTIR",727142.0,4371239.0
63983,"0, CASSIN (BD RENE)",720836.0,4366739.0
63984,"0, PASTEUR (BD)",728013.0,4371447.0
63985,"44, ROSSINI (R.)",725814.0,4370077.0
63986,"06, AUBER (AV.)",726134.0,4369961.0
63987,"0, VOIE RAPIDE",726290.0,4370570.0
63988,"168, ST LAMBERT A PARTIR",726289.0,4371964.0
63989,"328, TURIN (RTE DE)",729024.0,4373193.0
63990,"228, TURIN (RTE DE)",728574.0,4372683.0
63991,"57, ANGLAIS (DU N? 45 AU",725317.0,4369319.0
63992,"0, ROQUEBILLIERE (R. DE)",728890.0,4371333.0
63993,"0, QUINZIEME CORPS (AV.",728043.0,4370680.0
63994,"0, MAICON (R. AUGUSTE)",720834.0,4366607.0
63995,"9, PASTORELLI (R.)",727353.0,4370219.0
63996,RAIBERTI (R.),726409.0,4371077.0
63997,"0, MERCANTOUR (BD)",719316.0,4375217.0
63998,"0, CONQUE (CH. DE LA)",724084.0,4370505.0
63999,"80, GRENOBLE (ROUTE DE)",720750.0,4367097.0
64000,"0, ANGLAIS (DU Nø 45 AU",724584.0,4369080.0
64001,"17, NOTRE-DAME (AV.)",726841.0,4370411.0
64002,"35, GAMBETTA (JUSQU'AU N",725618.0,4369758.0
64003,"37, ANGLAIS (DU Nø 1 AU",725769.0,4369417.0
64004,"0, PRINCESSE GRACE DE MO",730470.0,4369724.0
64005,"4, FONTAINE DE LA VILLE",728820.0,4370077.0
64006,PAULIANI (AV.),727925.0,4370419.0
64007,CORNE D OR (BOULEVARD DE,731116.0,4370986.0
64008,"72, BAREL (BD VIRGILE)",729287.0,4371469.0
64009,MAETERLINCK (BD M.),729562.0,4368821.0
64010,"63, rue Paul MONTEL",720514.0,4367782.0
64011,"0, DE GAULLE (PLACE GENE",726233.0,4371012.0
64012,", GRENOUILLERES (AV. DES",722005.0,4366931.0
64013,"02, BELLET (AV. DE)",724344.0,4369337.0
64014,"0, COMBOUL (AV. RAYMOND)",726550.0,4371122.0
64015,MADELEINE (BD DE LA),723248.0,4370630.0
64016,"44, MATISSE (AV. HENRI)",721238.0,4367546.0
64017,CONDAMINE (CHEMIN DE LA),733182.0,4371448.0
64018,STE MARGUERITE (AV.) A P,719946.0,4369676.0
64019,"67, VEIL (AV. SIMONE)",719721.0,4370110.0
64020,"0, CESSOLE (BD DE) (A PA",725502.0,4371330.0
64021,"0, COTY (PONT RENE)",728800.0,4372309.0
64022,"243, ANGLAIS (DU Nø 114",723786.0,4368307.0
64023,"142, GAMBETTA (A PARTIR",725601.0,4370939.0
64024,ANGLAIS PLAGE (DU 265 AU,722872.0,4367679.0
64025,"0, NAPOLEON III (PONT)",719900.0,4366397.0
64026,"20, LIEGEARD (AV. STEPHE",725280.0,4372053.0
64027,"0, BELLAVISTA (AVENUE)",732838.0,4371323.0
64028,"11, DUBOUCHAGE (BD)",727274.0,4370288.0
64029,ANGLAIS (DU N  1 AU N  4,726385.0,4369498.0
64030,"0, CIMIEZ (BD) A PARTIR",727210.0,4372622.0
64031,"0, RAY (AV. DU)",725649.0,4372529.0
64032,"0, ILE-DE-BEAUTE (PL. DE",728454.0,4369852.0
64033,"150, ST LAMBERT A PARTIR",726309.0,4371852.0
64034,"15, RAYBAUD JOSEPH",728728.0,4372329.0
64035,"0, ETATS UNIS (QUAI DES)",726948.0,4369508.0
64036,"18, VERNIER (R.)",726057.0,4370724.0
64037,"0, TURIN (RTE DE)",728450.0,4371160.0
64038,"0, REPUBLIQUE (AV. DE LA",728301.0,4370590.0
64039,"0, PHOCEENS (AV. DES)",726558.0,4369603.0
64040,"32, GAIRAUT (VIEUX CH.)",726150.0,4372754.0
64041,"0, ALBERT 1ER (AVENUE)",731272.0,4370793.0
64042,"11, DIGUE DES FRANCAIS (",720051.0,4366390.0
64043,"21, ROASSAL (R. CLEMENT)",726072.0,4370812.0
64044,CASSIN (BD RENE),720922.0,4366779.0
64045,"0, SAINT-PHILIPPE (R.)",,
64046,"155, ANGLAIS (DU Nø 114",724145.0,4368869.0
64047,"0, LIBERATION (CARREFOUR",730860.0,4370262.0
64048,"0, BINET (RUE ALFRED)",725980.0,4370816.0
64049,"09, ANGLAIS (DU N? 1 AU",723206.0,4367612.0
64050,"25, VAUBAN (R. MARECHAL)",728793.0,4371145.0
64051,"25, BELLAVISTA (AVENUE)",731810.0,4370989.0
64052,BESSET (AV.) (JUSQU'AU N,,
64053,"0, ECOLES (RUE DES)",730707.0,4373820.0
64054,"343, OBSERVATOIRE (R. PR",729829.0,4373633.0
64055,"55, BONAPARTE (RUE)",728654.0,4770045.0
64056,"30, VOIE ROMAINE (AV. DE",728029.0,4372466.0
64057,"73, CORNE D OR (BOULEVAR",731504.0,4371021.0
64058,MERCANTOUR (BD),720121.0,4367689.0
64059,GEROME (PL. CDT),727520.0,4372539.0
64060,"0, VOIE RAPIDE",724850.0,4369790.0
64061,CASSIN (BD RENE),720448.0,4366595.0
